user_idx,window_number,method,family,historical_weight,shift_signal,historical_loss,online_loss,method_loss,historical_coverage,online_coverage,expected_coverage
282,32,OnlineOnly,online,0.0,0.566116688668086,0.9554655870445344,0.291497975708502,0.291497975708502,0.044534412955465584,0.708502024291498,0.708502024291498
282,32,StaticMixture,static,0.25,0.566116688668086,0.9554655870445344,0.291497975708502,0.4574898785425101,0.044534412955465584,0.708502024291498,0.5425101214574899
282,32,Hedge,hedge,2.1444893700566603e-10,0.566116688668086,0.9554655870445344,0.291497975708502,0.29149797585088916,0.044534412955465584,0.708502024291498,0.7085020241491109
282,32,ShiftAwareAdaptiveTrust,shift,0.2516463352330795,0.566116688668086,0.9554655870445344,0.291497975708502,0.4585829918146762,0.044534412955465584,0.708502024291498,0.5414170081853238
285,1,PredictionOnly,prediction,1.0,0.0,0.916,0.912,0.916,0.084,0.088,0.08399999999999996
285,1,OnlineOnly,online,0.0,0.0,0.916,0.912,0.912,0.084,0.088,0.08799999999999997
285,1,StaticMixture,static,0.25,0.0,0.916,0.912,0.913,0.084,0.088,0.08699999999999997
285,1,Hedge,hedge,0.5,0.0,0.916,0.912,0.914,0.084,0.088,0.08599999999999997
285,1,ShiftAwareAdaptiveTrust,shift,0.75,0.0,0.916,0.912,0.915,0.084,0.088,0.08499999999999996
285,2,PredictionOnly,prediction,1.0,0.6153427791940806,0.9359999999999999,0.72,0.9359999999999999,0.064,0.28,0.06400000000000006
285,2,OnlineOnly,online,0.0,0.6153427791940806,0.9359999999999999,0.72,0.72,0.064,0.28,0.28
285,2,StaticMixture,static,0.25,0.6153427791940806,0.9359999999999999,0.72,0.774,0.064,0.28,0.22599999999999998
285,2,Hedge,hedge,0.4980000106665984,0.6153427791940806,0.9359999999999999,0.72,0.8275680023039852,0.064,0.28,0.1724319976960148
285,2,ShiftAwareAdaptiveTrust,shift,0.46653180191775007,0.6153427791940806,0.9359999999999999,0.72,0.820770869214234,0.064,0.28,0.17922913078576597
285,3,PredictionOnly,prediction,1.0,0.5096995928270273,0.96,0.624,0.96,0.04,0.376,0.040000000000000036
285,3,OnlineOnly,online,0.0,0.5096995928270273,0.96,0.624,0.624,0.04,0.376,0.376
285,3,StaticMixture,static,0.25,0.5096995928270273,0.96,0.624,0.708,0.04,0.376,0.29200000000000004
285,3,Hedge,hedge,0.39174096925348556,0.5096995928270273,0.96,0.624,0.7556249656691711,0.04,0.376,0.24437503433082886
285,3,ShiftAwareAdaptiveTrust,shift,0.49242885449320467,0.5096995928270273,0.96,0.624,0.7894560951097167,0.04,0.376,0.2105439048902833
285,4,PredictionOnly,prediction,1.0,0.47141769907833075,0.916,0.832,0.916,0.084,0.168,0.08399999999999996
285,4,OnlineOnly,online,0.0,0.47141769907833075,0.916,0.832,0.832,0.084,0.168,0.16800000000000004
285,4,StaticMixture,static,0.25,0.47141769907833075,0.916,0.832,0.853,0.084,0.168,0.14700000000000002
285,4,Hedge,hedge,0.24749821478614015,0.47141769907833075,0.916,0.832,0.8527898500420357,0.084,0.168,0.14721014995796433
285,4,ShiftAwareAdaptiveTrust,shift,0.47643045385660715,0.47141769907833075,0.916,0.832,0.8720201581239551,0.084,0.168,0.12797984187604494
285,5,PredictionOnly,prediction,1.0,0.45222328662233846,0.876,0.772,0.876,0.124,0.228,0.124
285,5,OnlineOnly,online,0.0,0.45222328662233846,0.876,0.772,0.772,0.124,0.228,0.22799999999999998
285,5,StaticMixture,static,0.25,0.45222328662233846,0.876,0.772,0.7979999999999999,0.124,0.228,0.20200000000000007
285,5,Hedge,hedge,0.21755022357688744,0.45222328662233846,0.876,0.772,0.7946252232519964,0.124,0.228,0.20537477674800364
285,5,ShiftAwareAdaptiveTrust,shift,0.4911439176425734,0.45222328662233846,0.876,0.772,0.8230789674348277,0.124,0.228,0.17692103256517233
285,6,PredictionOnly,prediction,1.0,0.43385463602114177,0.928,0.604,0.928,0.072,0.396,0.07199999999999995
285,6,OnlineOnly,online,0.0,0.43385463602114177,0.928,0.604,0.604,0.072,0.396,0.396
285,6,StaticMixture,static,0.25,0.43385463602114177,0.928,0.604,0.6849999999999999,0.072,0.396,0.31500000000000006
285,6,Hedge,hedge,0.184222106257031,0.43385463602114177,0.928,0.604,0.663687962427278,0.072,0.396,0.336312037572722
285,6,ShiftAwareAdaptiveTrust,shift,0.5016769197439492,0.43385463602114177,0.928,0.604,0.7665433219970396,0.072,0.396,0.23345667800296044
285,7,PredictionOnly,prediction,1.0,0.4186664252124812,1.0,0.864,1.0,0.0,0.136,0.0
285,7,OnlineOnly,online,0.0,0.4186664252124812,1.0,0.864,0.864,0.0,0.136,0.136
285,7,StaticMixture,static,0.25,0.4186664252124812,1.0,0.864,0.898,0.0,0.136,0.10199999999999998
285,7,Hedge,hedge,0.10564673580049641,0.4186664252124812,1.0,0.864,0.8783679560688675,0.0,0.136,0.12163204393113247
285,7,ShiftAwareAdaptiveTrust,shift,0.4827900396930545,0.4186664252124812,1.0,0.864,0.9296594453982554,0.0,0.136,0.0703405546017446
285,8,PredictionOnly,prediction,1.0,0.41771852539487175,0.9,0.6839999999999999,0.9,0.1,0.316,0.09999999999999998
285,8,OnlineOnly,online,0.0,0.41771852539487175,0.9,0.6839999999999999,0.6839999999999999,0.1,0.316,0.31600000000000006
285,8,StaticMixture,static,0.25,0.41771852539487175,0.9,0.6839999999999999,0.7379999999999999,0.1,0.316,0.2620000000000001
285,8,Hedge,hedge,0.08256468722313888,0.41771852539487175,0.9,0.6839999999999999,0.701833972440198,0.1,0.316,0.29816602755980204
285,8,ShiftAwareAdaptiveTrust,shift,0.4868943462244162,0.41771852539487175,0.9,0.6839999999999999,0.7891691787844739,0.1,0.316,0.2108308212155261
285,9,PredictionOnly,prediction,1.0,0.4268002648040021,0.948,0.776,0.948,0.052,0.224,0.052000000000000046
285,9,OnlineOnly,online,0.0,0.4268002648040021,0.948,0.776,0.776,0.052,0.224,0.22399999999999998
285,9,StaticMixture,static,0.25,0.4268002648040021,0.948,0.776,0.8190000000000001,0.052,0.224,0.18099999999999994
285,9,Hedge,hedge,0.055200537782934204,0.4268002648040021,0.948,0.776,0.7854944924986647,0.052,0.224,0.21450550750133535
285,9,ShiftAwareAdaptiveTrust,shift,0.47509671358791483,0.4268002648040021,0.948,0.776,0.8577166347371213,0.052,0.224,0.14228336526287866
285,10,PredictionOnly,prediction,1.0,0.3832871037464258,0.904,0.8,0.904,0.096,0.2,0.09599999999999997
285,10,OnlineOnly,online,0.0,0.3832871037464258,0.904,0.8,0.8,0.096,0.2,0.19999999999999996
285,10,StaticMixture,static,0.25,0.3832871037464258,0.904,0.8,0.8260000000000001,0.096,0.2,0.17399999999999993
285,10,Hedge,hedge,0.03977229059571086,0.3832871037464258,0.904,0.8,0.804136318221954,0.096,0.2,0.19586368177804603
285,10,ShiftAwareAdaptiveTrust,shift,0.4968769238858382,0.3832871037464258,0.904,0.8,0.8516752000841272,0.096,0.2,0.14832479991587277
285,11,PredictionOnly,prediction,1.0,0.3984225597542277,0.92,0.8280000000000001,0.92,0.08,0.172,0.07999999999999996
285,11,OnlineOnly,online,0.0,0.3984225597542277,0.92,0.8280000000000001,0.8280000000000001,0.08,0.172,0.17199999999999993
285,11,StaticMixture,static,0.25,0.3984225597542277,0.92,0.8280000000000001,0.851,0.08,0.172,0.14900000000000002
285,11,Hedge,hedge,0.03254642209257053,0.3984225597542277,0.92,0.8280000000000001,0.8309942708325165,0.08,0.172,0.16900572916748346
285,11,ShiftAwareAdaptiveTrust,shift,0.4978423279156492,0.3984225597542277,0.92,0.8280000000000001,0.8738014941682397,0.08,0.172,0.1261985058317603
285,12,PredictionOnly,prediction,1.0,0.40043253827413283,0.992,0.832,0.992,0.008,0.168,0.008000000000000007
285,12,OnlineOnly,online,0.0,0.40043253827413283,0.992,0.832,0.832,0.008,0.168,0.16800000000000004
285,12,StaticMixture,static,0.25,0.40043253827413283,0.992,0.832,0.872,0.008,0.168,0.128
285,12,Hedge,hedge,0.0272254540167632,0.40043253827413283,0.992,0.832,0.836356072642682,0.008,0.168,0.16364392735731803
285,12,ShiftAwareAdaptiveTrust,shift,0.5047370529658238,0.40043253827413283,0.992,0.832,0.9127579284745319,0.008,0.168,0.08724207152546815
285,13,PredictionOnly,prediction,1.0,0.37509139758029664,0.98,0.596,0.98,0.02,0.404,0.020000000000000018
285,13,OnlineOnly,online,0.0,0.37509139758029664,0.98,0.596,0.596,0.02,0.404,0.404
285,13,StaticMixture,static,0.25,0.37509139758029664,0.98,0.596,0.692,0.02,0.404,0.30800000000000005
285,13,Hedge,hedge,0.019918241989566834,0.37509139758029664,0.98,0.596,0.6036486049239937,0.02,0.404,0.39635139507600625
285,13,ShiftAwareAdaptiveTrust,shift,0.5148283175893097,0.37509139758029664,0.98,0.596,0.7936940739542948,0.02,0.404,0.2063059260457052
285,14,PredictionOnly,prediction,1.0,0.3900869158373508,0.896,0.6639999999999999,0.896,0.104,0.336,0.10399999999999998
285,14,OnlineOnly,online,0.0,0.3900869158373508,0.896,0.6639999999999999,0.6639999999999999,0.104,0.336,0.3360000000000001
285,14,StaticMixture,static,0.25,0.3900869158373508,0.896,0.6639999999999999,0.722,0.104,0.336,0.278
285,14,Hedge,hedge,0.009340602702059324,0.3900869158373508,0.896,0.6639999999999999,0.6661670198268778,0.104,0.336,0.33383298017312224
285,14,ShiftAwareAdaptiveTrust,shift,0.4774189555867473,0.3900869158373508,0.896,0.6639999999999999,0.7747611976961253,0.104,0.336,0.22523880230387472
285,15,PredictionOnly,prediction,1.0,0.3829209690884001,0.916,0.776,0.916,0.084,0.224,0.08399999999999996
285,15,OnlineOnly,online,0.0,0.3829209690884001,0.916,0.776,0.776,0.084,0.224,0.22399999999999998
285,15,StaticMixture,static,0.25,0.3829209690884001,0.916,0.776,0.811,0.084,0.224,0.18899999999999995
285,15,Hedge,hedge,0.005893466576356807,0.3829209690884001,0.916,0.776,0.77682508532069,0.084,0.224,0.22317491467931005
285,15,ShiftAwareAdaptiveTrust,shift,0.47755316372008394,0.3829209690884001,0.916,0.776,0.8428574429208118,0.084,0.224,0.15714255707918823
285,16,PredictionOnly,prediction,1.0,0.3770438290071296,0.988,0.756,0.988,0.012,0.244,0.01200000000000001
285,16,OnlineOnly,online,0.0,0.3770438290071296,0.988,0.756,0.756,0.012,0.244,0.244
285,16,StaticMixture,static,0.25,0.3770438290071296,0.988,0.756,0.814,0.012,0.244,0.18600000000000005
285,16,Hedge,hedge,0.0044606062822261225,0.3770438290071296,0.988,0.756,0.7570348606574765,0.012,0.244,0.2429651393425235
285,16,ShiftAwareAdaptiveTrust,shift,0.4893918580800443,0.3770438290071296,0.988,0.756,0.8695389110745704,0.012,0.244,0.13046108892542962
285,17,PredictionOnly,prediction,1.0,0.35774737848618776,1.0,0.31200000000000006,1.0,0.0,0.688,0.0
285,17,OnlineOnly,online,0.0,0.35774737848618776,1.0,0.31200000000000006,0.31200000000000006,0.0,0.688,0.688
285,17,StaticMixture,static,0.25,0.35774737848618776,1.0,0.31200000000000006,0.48400000000000004,0.0,0.688,0.516
285,17,Hedge,hedge,0.002809318723273035,0.35774737848618776,1.0,0.31200000000000006,0.31393281128161193,0.0,0.688,0.686067188718388
285,17,ShiftAwareAdaptiveTrust,shift,0.4942239711089382,0.35774737848618776,1.0,0.31200000000000006,0.6520260921229495,0.0,0.688,0.3479739078770505
285,18,PredictionOnly,prediction,1.0,0.396063707850418,0.9319999999999999,0.62,0.9319999999999999,0.068,0.38,0.06800000000000006
285,18,OnlineOnly,online,0.0,0.396063707850418,0.9319999999999999,0.62,0.62,0.068,0.38,0.38
285,18,StaticMixture,static,0.25,0.396063707850418,0.9319999999999999,0.62,0.698,0.068,0.38,0.30200000000000005
285,18,Hedge,hedge,0.0007110901498970739,0.396063707850418,0.9319999999999999,0.62,0.6202218601267679,0.068,0.38,0.37977813987323206
285,18,ShiftAwareAdaptiveTrust,shift,0.41527950835791844,0.396063707850418,0.9319999999999999,0.62,0.7495672066076706,0.068,0.38,0.2504327933923294
285,19,PredictionOnly,prediction,1.0,0.42030413689534263,0.888,0.744,0.888,0.112,0.256,0.11199999999999999
285,19,OnlineOnly,online,0.0,0.42030413689534263,0.888,0.744,0.744,0.112,0.256,0.256
285,19,StaticMixture,static,0.25,0.42030413689534263,0.888,0.744,0.78,0.112,0.256,0.21999999999999997
285,19,Hedge,hedge,0.0003811257448196558,0.42030413689534263,0.888,0.744,0.7440548821072541,0.112,0.256,0.2559451178927459
285,19,ShiftAwareAdaptiveTrust,shift,0.4050429180308711,0.42030413689534263,0.888,0.744,0.8023261801964454,0.112,0.256,0.19767381980355458
285,20,PredictionOnly,prediction,1.0,0.4132939076310178,0.96,0.7,0.96,0.04,0.3,0.040000000000000036
285,20,OnlineOnly,online,0.0,0.4132939076310178,0.96,0.7,0.7,0.04,0.3,0.30000000000000004
285,20,StaticMixture,static,0.25,0.4132939076310178,0.96,0.7,0.7649999999999999,0.04,0.3,0.2350000000000001
285,20,Hedge,hedge,0.0002857807008418781,0.4132939076310178,0.96,0.7,0.700074302982219,0.04,0.3,0.29992569701778105
285,20,ShiftAwareAdaptiveTrust,shift,0.4300001064942845,0.4132939076310178,0.96,0.7,0.811800027688514,0.04,0.3,0.188199972311486
285,21,PredictionOnly,prediction,1.0,0.4296677367593529,0.984,0.78,0.984,0.016,0.22,0.016000000000000014
285,21,OnlineOnly,online,0.0,0.4296677367593529,0.984,0.78,0.78,0.016,0.22,0.21999999999999997
285,21,StaticMixture,static,0.25,0.4296677367593529,0.984,0.78,0.831,0.016,0.22,0.16900000000000004
285,21,Hedge,hedge,0.00016992218914157293,0.4296677367593529,0.984,0.78,0.780034664126585,0.016,0.22,0.21996533587341505
285,21,ShiftAwareAdaptiveTrust,shift,0.4240597449737777,0.4296677367593529,0.984,0.78,0.8665081879746506,0.016,0.22,0.13349181202534943
285,22,PredictionOnly,prediction,1.0,0.407311415285305,0.972,0.692,0.972,0.028,0.308,0.028000000000000025
285,22,OnlineOnly,online,0.0,0.407311415285305,0.972,0.692,0.692,0.028,0.308,0.30800000000000005
285,22,StaticMixture,static,0.25,0.407311415285305,0.972,0.692,0.7619999999999999,0.028,0.308,0.2380000000000001
285,22,Hedge,hedge,0.00011300109969503573,0.407311415285305,0.972,0.692,0.6920316403079145,0.028,0.308,0.30796835969208547
285,22,ShiftAwareAdaptiveTrust,shift,0.44347631450590375,0.407311415285305,0.972,0.692,0.816173368061653,0.028,0.308,0.18382663193834703
285,23,PredictionOnly,prediction,1.0,0.3868753864129969,0.948,0.6599999999999999,0.948,0.052,0.34,0.052000000000000046
285,23,OnlineOnly,online,0.0,0.3868753864129969,0.948,0.6599999999999999,0.6599999999999999,0.052,0.34,0.3400000000000001
285,23,StaticMixture,static,0.25,0.3868753864129969,0.948,0.6599999999999999,0.732,0.052,0.34,0.268
285,23,Hedge,hedge,6.455038008494894e-05,0.3868753864129969,0.948,0.6599999999999999,0.6600185905094644,0.052,0.34,0.33998140949053557
285,23,ShiftAwareAdaptiveTrust,shift,0.45055473791129735,0.3868753864129969,0.948,0.6599999999999999,0.7897597645184535,0.052,0.34,0.21024023548154647
285,24,PredictionOnly,prediction,1.0,0.40257147475949184,0.876,0.772,0.876,0.124,0.228,0.124
285,24,OnlineOnly,online,0.0,0.40257147475949184,0.876,0.772,0.772,0.124,0.228,0.22799999999999998
285,24,StaticMixture,static,0.25,0.40257147475949184,0.876,0.772,0.7979999999999999,0.124,0.228,0.20200000000000007
285,24,Hedge,hedge,3.6287534125542135e-05,0.40257147475949184,0.876,0.772,0.7720037739035491,0.124,0.228,0.22799622609645087
285,24,ShiftAwareAdaptiveTrust,shift,0.4395474313908551,0.40257147475949184,0.876,0.772,0.8177129328646489,0.124,0.228,0.18228706713535114
285,25,PredictionOnly,prediction,1.0,0.4040598013345639,0.976,0.756,0.976,0.024,0.244,0.02400000000000002
285,25,OnlineOnly,online,0.0,0.4040598013345639,0.976,0.756,0.756,0.024,0.244,0.244
285,25,StaticMixture,static,0.25,0.4040598013345639,0.976,0.756,0.8109999999999999,0.024,0.244,0.18900000000000006
285,25,Hedge,hedge,2.9473191408036597e-05,0.4040598013345639,0.976,0.756,0.7560064841021098,0.024,0.244,0.2439935158978902
285,25,ShiftAwareAdaptiveTrust,shift,0.4591267727675833,0.4040598013345639,0.976,0.756,0.8570078900088683,0.024,0.244,0.14299210999113166
285,26,PredictionOnly,prediction,1.0,0.3831706873858872,0.952,0.5800000000000001,0.952,0.048,0.42,0.04800000000000004
285,26,OnlineOnly,online,0.0,0.3831706873858872,0.952,0.5800000000000001,0.5800000000000001,0.048,0.42,0.41999999999999993
285,26,StaticMixture,static,0.25,0.3831706873858872,0.952,0.5800000000000001,0.673,0.048,0.42,0.32699999999999996
285,26,Hedge,hedge,1.8982007859839114e-05,0.3831706873858872,0.952,0.5800000000000001,0.5800070613069239,0.048,0.42,0.4199929386930761
285,26,ShiftAwareAdaptiveTrust,shift,0.4704114823114316,0.3831706873858872,0.952,0.5800000000000001,0.7549930714198525,0.048,0.42,0.2450069285801475
285,27,PredictionOnly,prediction,1.0,0.40300604419083763,0.708,0.484,0.708,0.292,0.516,0.29200000000000004
285,27,OnlineOnly,online,0.0,0.40300604419083763,0.708,0.484,0.484,0.292,0.516,0.516
285,27,StaticMixture,static,0.25,0.40300604419083763,0.708,0.484,0.54,0.292,0.516,0.45999999999999996
285,27,Hedge,hedge,9.020515988822018e-06,0.40300604419083763,0.708,0.484,0.4840020205955815,0.292,0.516,0.5159979794044185
285,27,ShiftAwareAdaptiveTrust,shift,0.44238890823547944,0.40300604419083763,0.708,0.484,0.5830951154447472,0.292,0.516,0.41690488455525276
285,28,PredictionOnly,prediction,1.0,0.4032589409924379,0.804,0.732,0.804,0.196,0.268,0.19599999999999995
285,28,OnlineOnly,online,0.0,0.4032589409924379,0.804,0.732,0.732,0.196,0.268,0.268
285,28,StaticMixture,static,0.25,0.4032589409924379,0.804,0.732,0.75,0.196,0.268,0.25
285,28,Hedge,hedge,5.763268690142783e-06,0.4032589409924379,0.804,0.732,0.7320004149553456,0.196,0.268,0.2679995850446544
285,28,ShiftAwareAdaptiveTrust,shift,0.4469602973923712,0.4032589409924379,0.804,0.732,0.7641811414122508,0.196,0.268,0.2358188585877492
285,29,PredictionOnly,prediction,1.0,0.4014663960218138,0.8160000000000001,0.5880000000000001,0.8160000000000001,0.184,0.412,0.18399999999999994
285,29,OnlineOnly,online,0.0,0.4014663960218138,0.8160000000000001,0.5880000000000001,0.5880000000000001,0.184,0.412,0.4119999999999999
285,29,StaticMixture,static,0.25,0.4014663960218138,0.8160000000000001,0.5880000000000001,0.645,0.184,0.412,0.355
285,29,Hedge,hedge,4.990347604732002e-06,0.4014663960218138,0.8160000000000001,0.5880000000000001,0.588001137799254,0.184,0.412,0.411998862200746
285,29,ShiftAwareAdaptiveTrust,shift,0.4702573247442973,0.4014663960218138,0.8160000000000001,0.5880000000000001,0.6952186700416998,0.184,0.412,0.3047813299583002
285,30,PredictionOnly,prediction,1.0,0.37147601749586195,0.916,0.604,0.916,0.084,0.396,0.08399999999999996
285,30,OnlineOnly,online,0.0,0.37147601749586195,0.916,0.604,0.604,0.084,0.396,0.396
285,30,StaticMixture,static,0.25,0.37147601749586195,0.916,0.604,0.6819999999999999,0.084,0.396,0.31800000000000006
285,30,Hedge,hedge,3.162957143786751e-06,0.37147601749586195,0.916,0.604,0.6040009868426288,0.084,0.396,0.3959990131573712
285,30,ShiftAwareAdaptiveTrust,shift,0.4826487543825464,0.37147601749586195,0.916,0.604,0.7545864113673545,0.084,0.396,0.2454135886326455
285,31,PredictionOnly,prediction,1.0,0.3900928668015116,0.612,0.6759999999999999,0.612,0.388,0.324,0.388
285,31,OnlineOnly,online,0.0,0.3900928668015116,0.612,0.6759999999999999,0.6759999999999999,0.388,0.324,0.32400000000000007
285,31,StaticMixture,static,0.25,0.3900928668015116,0.612,0.6759999999999999,0.6599999999999999,0.388,0.324,0.3400000000000001
285,31,Hedge,hedge,1.6947053031318813e-06,0.3900928668015116,0.612,0.6759999999999999,0.6759998915388605,0.388,0.324,0.32400010846113947
285,31,ShiftAwareAdaptiveTrust,shift,0.460981176602347,0.3900928668015116,0.612,0.6759999999999999,0.6464972046974498,0.388,0.324,0.35350279530255024
285,32,PredictionOnly,prediction,1.0,0.4111463899177876,0.892,0.812,0.892,0.108,0.188,0.10799999999999998
285,32,OnlineOnly,online,0.0,0.4111463899177876,0.892,0.812,0.812,0.108,0.188,0.18799999999999994
285,32,StaticMixture,static,0.25,0.4111463899177876,0.892,0.812,0.832,0.108,0.188,0.16800000000000004
285,32,Hedge,hedge,1.9261219552236186e-06,0.4111463899177876,0.892,0.812,0.8120001540897565,0.108,0.188,0.18799984591024355
285,32,ShiftAwareAdaptiveTrust,shift,0.4880534317818673,0.4111463899177876,0.892,0.812,0.8510442745425495,0.108,0.188,0.1489557254574505
285,33,PredictionOnly,prediction,1.0,0.43115065599524965,0.924,0.696,0.924,0.076,0.304,0.07599999999999996
285,33,OnlineOnly,online,0.0,0.43115065599524965,0.924,0.696,0.696,0.076,0.304,0.30400000000000005
285,33,StaticMixture,static,0.25,0.43115065599524965,0.924,0.696,0.753,0.076,0.304,0.247
285,33,Hedge,hedge,1.641333328369099e-06,0.43115065599524965,0.924,0.696,0.6960003742239989,0.076,0.304,0.30399962577600115
285,33,ShiftAwareAdaptiveTrust,shift,0.48830833611743707,0.43115065599524965,0.924,0.696,0.8073343006347757,0.076,0.304,0.19266569936522426
285,34,PredictionOnly,prediction,1.0,0.4271707073060571,1.0,0.688,1.0,0.0,0.312,0.0
285,34,OnlineOnly,online,0.0,0.4271707073060571,1.0,0.688,0.688,0.0,0.312,0.31200000000000006
285,34,StaticMixture,static,0.25,0.4271707073060571,1.0,0.688,0.766,0.0,0.312,0.23399999999999999
285,34,Hedge,hedge,1.0403004000668019e-06,0.4271707073060571,1.0,0.688,0.6880003245737247,0.0,0.312,0.31199967542627527
285,34,ShiftAwareAdaptiveTrust,shift,0.47950056124632384,0.4271707073060571,1.0,0.688,0.837604175108853,0.0,0.312,0.162395824891147
285,35,PredictionOnly,prediction,1.0,0.44988354044032497,0.892,0.5680000000000001,0.892,0.108,0.432,0.10799999999999998
285,35,OnlineOnly,online,0.0,0.44988354044032497,0.892,0.5680000000000001,0.5680000000000001,0.108,0.432,0.43199999999999994
285,35,StaticMixture,static,0.25,0.44988354044032497,0.892,0.5680000000000001,0.649,0.108,0.432,0.351
285,35,Hedge,hedge,5.573900585856021e-07,0.44988354044032497,0.892,0.5680000000000001,0.5680001805943791,0.108,0.432,0.43199981940562093
285,35,ShiftAwareAdaptiveTrust,shift,0.44969805335541196,0.44988354044032497,0.892,0.5680000000000001,0.7137021692871535,0.108,0.432,0.28629783071284653
285,36,PredictionOnly,prediction,1.0,0.4461814429264296,0.844,0.56,0.844,0.156,0.44,0.15600000000000003
285,36,OnlineOnly,online,0.0,0.4461814429264296,0.844,0.56,0.56,0.156,0.44,0.43999999999999995
285,36,StaticMixture,static,0.25,0.4461814429264296,0.844,0.56,0.631,0.156,0.44,0.369
285,36,Hedge,hedge,2.9156575220508653e-07,0.4461814429264296,0.844,0.56,0.5600000828046736,0.156,0.44,0.4399999171953264
285,36,ShiftAwareAdaptiveTrust,shift,0.4362728345283575,0.4461814429264296,0.844,0.56,0.6839014850060535,0.156,0.44,0.3160985149939465
285,37,PredictionOnly,prediction,1.0,0.4580675671826879,0.924,0.5920000000000001,0.924,0.076,0.408,0.07599999999999996
285,37,OnlineOnly,online,0.0,0.4580675671826879,0.924,0.5920000000000001,0.5920000000000001,0.076,0.408,0.4079999999999999
285,37,StaticMixture,static,0.25,0.4580675671826879,0.924,0.5920000000000001,0.675,0.076,0.408,0.32499999999999996
285,37,Hedge,hedge,1.6521797649597997e-07,0.4580675671826879,0.924,0.5920000000000001,0.5920000548523683,0.076,0.408,0.4079999451476317
285,37,ShiftAwareAdaptiveTrust,shift,0.4239847067333511,0.4580675671826879,0.924,0.5920000000000001,0.7327629226354726,0.076,0.408,0.2672370773645274
285,38,PredictionOnly,prediction,1.0,0.4674222407284771,0.864,0.864,0.864,0.136,0.136,0.136
285,38,OnlineOnly,online,0.0,0.4674222407284771,0.864,0.864,0.864,0.136,0.136,0.136
285,38,StaticMixture,static,0.25,0.4674222407284771,0.864,0.864,0.864,0.136,0.136,0.136
285,38,Hedge,hedge,8.505224816080858e-08,0.4674222407284771,0.864,0.864,0.864,0.136,0.136,0.136
285,38,ShiftAwareAdaptiveTrust,shift,0.40880257465422615,0.4674222407284771,0.864,0.864,0.864,0.136,0.136,0.136
285,39,PredictionOnly,prediction,1.0,0.4804962296614187,0.9319999999999999,0.532,0.9319999999999999,0.068,0.468,0.06800000000000006
285,39,OnlineOnly,online,0.0,0.4804962296614187,0.9319999999999999,0.532,0.532,0.068,0.468,0.46799999999999997
285,39,StaticMixture,static,0.25,0.4804962296614187,0.9319999999999999,0.532,0.632,0.068,0.468,0.368
285,39,Hedge,hedge,8.505224816080918e-08,0.4804962296614187,0.9319999999999999,0.532,0.5320000340208993,0.068,0.468,0.46799996597910065
285,39,ShiftAwareAdaptiveTrust,shift,0.4348981082931867,0.4804962296614187,0.9319999999999999,0.532,0.7059592433172748,0.068,0.468,0.2940407566827252
285,40,PredictionOnly,prediction,1.0,0.4776970998166454,0.928,0.6599999999999999,0.928,0.072,0.34,0.07199999999999995
285,40,OnlineOnly,online,0.0,0.4776970998166454,0.928,0.6599999999999999,0.6599999999999999,0.072,0.34,0.3400000000000001
285,40,StaticMixture,static,0.25,0.4776970998166454,0.928,0.6599999999999999,0.727,0.072,0.34,0.273
285,40,Hedge,hedge,3.8216440351835024e-08,0.4776970998166454,0.928,0.6599999999999999,0.6600000102420059,0.072,0.34,0.33999998975799406
285,40,ShiftAwareAdaptiveTrust,shift,0.4118270648737354,0.4776970998166454,0.928,0.6599999999999999,0.770369653386161,0.072,0.34,0.22963034661383896
285,41,PredictionOnly,prediction,1.0,0.4771067664020424,0.944,0.376,0.944,0.056,0.624,0.05600000000000005
285,41,OnlineOnly,online,0.0,0.4771067664020424,0.944,0.376,0.376,0.056,0.624,0.624
285,41,StaticMixture,static,0.25,0.4771067664020424,0.944,0.376,0.518,0.056,0.624,0.482
285,41,Hedge,hedge,2.2359824839146948e-08,0.4771067664020424,0.944,0.376,0.3760000127003805,0.056,0.624,0.6239999872996195
285,41,ShiftAwareAdaptiveTrust,shift,0.4099123005934596,0.4771067664020424,0.944,0.376,0.608830186737085,0.056,0.624,0.391169813262915
285,42,PredictionOnly,prediction,1.0,0.4904314072917466,0.748,0.748,0.748,0.252,0.252,0.252
285,42,OnlineOnly,online,0.0,0.4904314072917466,0.748,0.748,0.748,0.252,0.252,0.252
285,42,StaticMixture,static,0.25,0.4904314072917466,0.748,0.748,0.748,0.252,0.252,0.252
285,42,Hedge,hedge,7.179759091394401e-09,0.4904314072917466,0.748,0.748,0.748,0.252,0.252,0.252
285,42,ShiftAwareAdaptiveTrust,shift,0.3663760110198072,0.4904314072917466,0.748,0.748,0.748,0.252,0.252,0.252
285,43,PredictionOnly,prediction,1.0,0.4879676097475929,0.908,0.648,0.908,0.092,0.352,0.09199999999999997
285,43,OnlineOnly,online,0.0,0.4879676097475929,0.908,0.648,0.648,0.092,0.352,0.352
285,43,StaticMixture,static,0.25,0.4879676097475929,0.908,0.648,0.713,0.092,0.352,0.28700000000000003
285,43,Hedge,hedge,7.179759091394451e-09,0.4879676097475929,0.908,0.648,0.6480000018667373,0.092,0.352,0.35199999813326266
285,43,ShiftAwareAdaptiveTrust,shift,0.4069757493245284,0.4879676097475929,0.908,0.648,0.7538136948243774,0.092,0.352,0.24618630517562257
